,exp,beta_i,t0,s
113,3313,0.00011111111111111112,300.0,0.8935477998521593
114,3314,0.00011111111111111112,300.0,0.8886751068962945
115,3315,0.00011111111111111112,300.0,-0.9920607672797309
116,3316,0.00011111111111111112,300.0,0.7627978324890137
117,3317,0.00011111111111111112,300.0,-0.9966102176242404
118,3318,0.00011111111111111112,300.0,-0.9887126286824545
119,3319,0.00011111111111111112,300.0,-0.9975919723510742
120,3320,0.00011111111111111112,300.0,-0.8929822709825304
121,3321,0.00011111111111111112,300.0,0.6139516830444336
122,3322,0.00011111111111111112,300.0,0.8567459848192003
123,3323,0.00011111111111111112,300.0,-0.9958569208780924
124,3324,0.00011111111111111112,300.0,0.8942839304606119
125,3325,0.00011111111111111112,300.0,-0.9936650594075521
126,3326,0.00011111111111111112,300.0,0.8971242904663086
127,3327,0.00011111111111111112,300.0,0.8647942543029785
128,3328,0.00011111111111111112,300.0,0.8929231431749132
129,3329,0.00011111111111111112,300.0,-0.9832018746270074
130,3330,0.00011111111111111112,300.0,-0.983453008863661
131,3331,0.00011111111111111112,300.0,-0.9990492926703559
132,3332,0.00011111111111111112,300.0,0.8646306991577148
133,3333,0.00011111111111111112,300.0,0.8844503296746148
134,3334,0.00011111111111111112,300.0,0.884125550587972
135,3335,0.00011111111111111112,300.0,0.8735913700527616
136,3336,0.00011111111111111112,300.0,0.8968619240654839
137,3337,0.00011111111111111112,300.0,0.8974493874443902
138,3338,0.00011111111111111112,300.0,0.8776615990532769
139,3339,0.00011111111111111112,300.0,0.8909025192260742
140,3340,0.00011111111111111112,300.0,0.8738250732421875
141,3341,0.00011111111111111112,300.0,0.8952932357788086
142,3342,0.00011111111111111112,300.0,0.8958626853095161
143,3343,0.00011111111111111112,300.0,0.8010259734259711
144,3344,0.00011111111111111112,300.0,0.8901707331339518
145,3345,0.00011111111111111112,300.0,0.8910374111599393
146,3346,0.00011111111111111112,300.0,-0.9914369583129883
147,3347,0.00011111111111111112,300.0,-0.9739875793457031
148,3348,0.00011111111111111112,300.0,0.8964888254801432
149,3349,0.00011111111111111112,300.0,-0.9705940882364908
150,3350,0.00011111111111111112,400.0,-0.9991114934285482
151,3351,0.00011111111111111112,400.0,0.9229204389784071
152,3352,0.00011111111111111112,400.0,-0.9974128935072157
153,3353,0.00011111111111111112,400.0,-0.9994384977552626
154,3354,0.00011111111111111112,400.0,0.9074684778849283
155,3355,0.00011111111111111112,400.0,0.8442667855156792
156,3356,0.00011111111111111112,400.0,-0.9994063907199435
157,3357,0.00011111111111111112,400.0,-0.9993412229749892
158,3358,0.00011111111111111112,400.0,0.9250991609361436
159,3359,0.00011111111111111112,400.0,-0.8408890830145942
160,3360,0.00011111111111111112,400.0,0.9159164428710938
161,3361,0.00011111111111111112,400.0,-0.9909920162624783
162,3362,0.00011111111111111112,400.0,0.9269625345865885
163,3363,0.00011111111111111112,400.0,0.9243458641899956
164,3364,0.00011111111111111112,400.0,0.9263349109225802
165,3365,0.00011111111111111112,400.0,-0.9992312325371636
166,3366,0.00011111111111111112,400.0,-0.9968820148044162
167,3367,0.00011111111111111112,400.0,-0.9994354248046875
168,3368,0.00011111111111111112,400.0,-0.9990301132202148
169,3369,0.00011111111111111112,400.0,-0.9995032416449653
170,3370,0.00011111111111111112,400.0,-0.9983883963690864
171,3371,0.00011111111111111112,400.0,-0.996697743733724
172,3372,0.00011111111111111112,400.0,-0.9847635693020291
173,3373,0.00011111111111111112,400.0,-0.9994874530368381
174,3374,0.00011111111111111112,400.0,0.9275148179796007
175,3375,0.00011111111111111112,400.0,-0.9992511537339952
176,3376,0.00011111111111111112,400.0,0.9255197313096788
177,3377,0.00011111111111111112,400.0,-0.9971161948310004
178,3378,0.00011111111111111112,400.0,0.923551877339681
179,3379,0.00011111111111111112,400.0,-0.9986777835422092
180,3380,0.00011111111111111112,400.0,-0.9990816116333008
181,3381,0.00011111111111111112,400.0,-0.9996632470024956
182,3382,0.00011111111111111112,400.0,-0.9928409788343642
183,3383,0.00011111111111111112,400.0,0.901285277472602
184,3384,0.00011111111111111112,400.0,0.900477409362793
185,3385,0.00011111111111111112,400.0,0.8263693385654025
186,3386,0.00011111111111111112,400.0,0.9267891777886285
187,3387,0.00011111111111111112,400.0,0.9274446699354384
188,3388,0.00011111111111111112,400.0,-0.9449523289998373
189,3389,0.00011111111111111112,400.0,0.9064254760742188
190,3390,0.00011111111111111112,400.0,0.8932240804036459
191,3391,0.00011111111111111112,400.0,0.9263890584309896
192,3392,0.00011111111111111112,400.0,0.9281859927707248
193,3393,0.00011111111111111112,400.0,-0.9902602301703559
194,3394,0.00011111111111111112,400.0,0.9182789060804579
195,3395,0.00011111111111111112,400.0,0.9148548973931206
196,3396,0.00011111111111111112,400.0,-0.9991287655300565
197,3397,0.00011111111111111112,400.0,-0.9987922244601779
198,3398,0.00011111111111111112,400.0,0.926550653245714
199,3399,0.00011111111111111112,400.0,-0.9986387888590494
200,3400,0.00011111111111111112,500.0,-0.9996537102593316
201,3401,0.00011111111111111112,500.0,0.9398445553249783
202,3402,0.00011111111111111112,500.0,-0.9995453092787001
203,3403,0.00011111111111111112,500.0,-0.9996661080254449
204,3404,0.00011111111111111112,500.0,0.8695836067199707
205,3405,0.00011111111111111112,500.0,-0.9991956286960177
206,3406,0.00011111111111111112,500.0,-0.9996554056803385
207,3407,0.00011111111111111112,500.0,-0.9996329413519965
208,3408,0.00011111111111111112,500.0,0.9422231250339084
209,3409,0.00011111111111111112,500.0,-0.9991274939643012
210,3410,0.00011111111111111112,500.0,0.9224675496419271
211,3411,0.00011111111111111112,500.0,-0.9994269476996528
212,3412,0.00011111111111111112,500.0,0.9442227681477865
213,3413,0.00011111111111111112,500.0,0.9437966876559787
214,3414,0.00011111111111111112,500.0,0.9439200295342339
215,3415,0.00011111111111111112,500.0,-0.9996727837456597
216,3416,0.00011111111111111112,500.0,-0.9995435078938802
217,3417,0.00011111111111111112,500.0,-0.9996674855550131
218,3418,0.00011111111111111112,500.0,-0.9996566772460938
219,3419,0.00011111111111111112,500.0,-0.9996888902452257
220,3420,0.00011111111111111112,500.0,-0.9995912975735135
221,3421,0.00011111111111111112,500.0,-0.9994831085205078
222,3422,0.00011111111111111112,500.0,-0.9991084204779731
223,3423,0.00011111111111111112,500.0,-0.9996725718180338
224,3424,0.00011111111111111112,500.0,0.9434152179294162
225,3425,0.00011111111111111112,500.0,-0.9996206495496962
226,3426,0.00011111111111111112,500.0,0.9423136181301541
227,3427,0.00011111111111111112,500.0,-0.9995010164048936
228,3428,0.00011111111111111112,500.0,0.924311531914605
229,3429,0.00011111111111111112,500.0,-0.9995190302530924
230,3430,0.00011111111111111112,500.0,-0.9996124903361002
231,3431,0.00011111111111111112,500.0,-0.999714215596517
232,3432,0.00011111111111111112,500.0,-0.9992335637410482
233,3433,0.00011111111111111112,500.0,-0.9968493779500326
234,3434,0.00011111111111111112,500.0,-0.997905413309733
235,3435,0.00011111111111111112,500.0,-0.9984925587972006
236,3436,0.00011111111111111112,500.0,0.9441104465060763
237,3437,0.00011111111111111112,500.0,0.9444395701090494
238,3438,0.00011111111111111112,500.0,-0.9992059071858724
239,3439,0.00011111111111111112,500.0,-0.9957113265991211
240,3440,0.00011111111111111112,500.0,-0.9974034627278646
241,3441,0.00011111111111111112,500.0,0.944164064195421
242,3442,0.00011111111111111112,500.0,0.9430629942152235
243,3443,0.00011111111111111112,500.0,-0.9992104636298286
244,3444,0.00011111111111111112,500.0,0.9350998136732314
245,3445,0.00011111111111111112,500.0,0.9169871012369791
246,3446,0.00011111111111111112,500.0,-0.9996842278374566
247,3447,0.00011111111111111112,500.0,-0.9996438556247287
248,3448,0.00011111111111111112,500.0,0.9445143805609809
249,3449,0.00011111111111111112,500.0,-0.9996122784084744
250,3450,0.00011111111111111112,600.0,-0.9996781879001193
251,3451,0.00011111111111111112,600.0,0.9433424207899306
252,3452,0.00011111111111111112,600.0,-0.9996808369954427
253,3453,0.00011111111111111112,600.0,-0.9996924930148654
254,3454,0.00011111111111111112,600.0,-0.9995587666829427
255,3455,0.00011111111111111112,600.0,-0.9996742672390408
256,3456,0.00011111111111111112,600.0,-0.9997067981296115
257,3457,0.00011111111111111112,600.0,-0.9997232225206163
258,3458,0.00011111111111111112,600.0,0.9503533045450846
259,3459,0.00011111111111111112,600.0,-0.9996536042955186
260,3460,0.00011111111111111112,600.0,-0.9982438617282443
261,3461,0.00011111111111111112,600.0,-0.9997083875868056
262,3462,0.00011111111111111112,600.0,0.9548661973741319
263,3463,0.00011111111111111112,600.0,0.9533717897203233
264,3464,0.00011111111111111112,600.0,0.954609129163954
265,3465,0.00011111111111111112,600.0,-0.9996750089857314
266,3466,0.00011111111111111112,600.0,-0.9997117784288194
267,3467,0.00011111111111111112,600.0,-0.9996700286865234
268,3468,0.00011111111111111112,600.0,-0.9997154871622721
269,3469,0.00011111111111111112,600.0,-0.999693340725369
270,3470,0.00011111111111111112,600.0,-0.9997224807739258
271,3471,0.00011111111111111112,600.0,-0.9996960957845052
272,3472,0.00011111111111111112,600.0,-0.9996617635091146
273,3473,0.00011111111111111112,600.0,-0.9996973673502604
274,3474,0.00011111111111111112,600.0,0.954038937886556
275,3475,0.00011111111111111112,600.0,-0.9997421900431315
276,3476,0.00011111111111111112,600.0,0.9525331921047635
277,3477,0.00011111111111111112,600.0,-0.9996791415744357
278,3478,0.00011111111111111112,600.0,0.9283080630832248
279,3479,0.00011111111111111112,600.0,-0.9996930228339301
280,3480,0.00011111111111111112,600.0,-0.9997152752346463
281,3481,0.00011111111111111112,600.0,-0.9997284147474501
282,3482,0.00011111111111111112,600.0,-0.9996568891737196
283,3483,0.00011111111111111112,600.0,-0.9995419184366862
284,3484,0.00011111111111111112,600.0,-0.9996316697862413
285,3485,0.00011111111111111112,600.0,-0.9996799892849393
286,3486,0.00011111111111111112,600.0,0.9515082041422526
287,3487,0.00011111111111111112,600.0,0.9544186062282987
288,3488,0.00011111111111111112,600.0,-0.9996727837456597
289,3489,0.00011111111111111112,600.0,-0.9994934929741753
290,3490,0.00011111111111111112,600.0,-0.999601682027181
291,3491,0.00011111111111111112,600.0,0.9548368453979492
292,3492,0.00011111111111111112,600.0,0.9544286727905273
293,3493,0.00011111111111111112,600.0,-0.9996936586168077
294,3494,0.00011111111111111112,600.0,-0.9981075922648112
295,3495,0.00011111111111111112,600.0,-0.998899883694119
296,3496,0.00011111111111111112,600.0,-0.9997101889716254
297,3497,0.00011111111111111112,600.0,-0.9996898439195421
298,3498,0.00011111111111111112,600.0,0.9530234866672092
299,3499,0.00011111111111111112,600.0,-0.9997183481852213
300,3500,0.00011111111111111112,700.0,-0.99972046746148
301,3501,0.00011111111111111112,700.0,-0.9995554818047417
302,3502,0.00011111111111111112,700.0,-0.9997040430704752
303,3503,0.00011111111111111112,700.0,-0.9997239642673068
304,3504,0.00011111111111111112,700.0,-0.9996756447686089
305,3505,0.00011111111111111112,700.0,-0.9996826383802626
306,3506,0.00011111111111111112,700.0,-0.9997091293334961
307,3507,0.00011111111111111112,700.0,-0.9996653662787544
308,3508,0.00011111111111111112,700.0,-0.9989389843410916
309,3509,0.00011111111111111112,700.0,-0.9997016059027778
310,3510,0.00011111111111111112,700.0,-0.9996746910942925
311,3511,0.00011111111111111112,700.0,-0.9996877246432834
312,3512,0.00011111111111111112,700.0,0.9623615476820204
313,3513,0.00011111111111111112,700.0,0.960479630364312
314,3514,0.00011111111111111112,700.0,0.9611097971598307
315,3515,0.00011111111111111112,700.0,-0.9996720419989692
316,3516,0.00011111111111111112,700.0,-0.9996924930148654
317,3517,0.00011111111111111112,700.0,-0.9997362560696073
318,3518,0.00011111111111111112,700.0,-0.9996953540378146
319,3519,0.00011111111111111112,700.0,-0.999720573425293
320,3520,0.00011111111111111112,700.0,-0.9996881484985352
321,3521,0.00011111111111111112,700.0,-0.9997288386027018
322,3522,0.00011111111111111112,700.0,-0.9996862411499023
323,3523,0.00011111111111111112,700.0,-0.9996856053670248
324,3524,0.00011111111111111112,700.0,0.9609470367431641
325,3525,0.00011111111111111112,700.0,-0.999662823147244
326,3526,0.00011111111111111112,700.0,0.958154042561849
327,3527,0.00011111111111111112,700.0,-0.9997242821587456
328,3528,0.00011111111111111112,700.0,-0.9995971255832248
329,3529,0.00011111111111111112,700.0,-0.9997133678860135
330,3530,0.00011111111111111112,700.0,-0.9996957778930664
331,3531,0.00011111111111111112,700.0,-0.9997289445665147
332,3532,0.00011111111111111112,700.0,-0.9997041490342882
333,3533,0.00011111111111111112,700.0,-0.9997183481852213
334,3534,0.00011111111111111112,700.0,-0.9997190899319119
335,3535,0.00011111111111111112,700.0,-0.9996902677747939
336,3536,0.00011111111111111112,700.0,0.9591811498006185
337,3537,0.00011111111111111112,700.0,0.9622833463880751
338,3538,0.00011111111111111112,700.0,-0.9997130499945747
339,3539,0.00011111111111111112,700.0,-0.9996990627712674
340,3540,0.00011111111111111112,700.0,-0.9997085995144315
341,3541,0.00011111111111111112,700.0,0.9618886311848959
342,3542,0.00011111111111111112,700.0,0.9617172876993815
343,3543,0.00011111111111111112,700.0,-0.9997270372178819
344,3544,0.00011111111111111112,700.0,-0.999633683098687
345,3545,0.00011111111111111112,700.0,-0.99964353773329
346,3546,0.00011111111111111112,700.0,-0.9997118843926324
347,3547,0.00011111111111111112,700.0,-0.9997230105929904
348,3548,0.00011111111111111112,700.0,0.9608920415242513
349,3549,0.00011111111111111112,700.0,-0.9996913274129232
350,3550,0.00011111111111111112,800.0,-0.9997411304050021
351,3551,0.00011111111111111112,800.0,-0.9997084935506185
352,3552,0.00011111111111111112,800.0,-0.9997100830078125
353,3553,0.00011111111111111112,800.0,-0.999726825290256
354,3554,0.00011111111111111112,800.0,-0.9997227986653646
355,3555,0.00011111111111111112,800.0,-0.9997283087836372
356,3556,0.00011111111111111112,800.0,-0.9997023476494683
357,3557,0.00011111111111111112,800.0,-0.9997064802381728
358,3558,0.00011111111111111112,800.0,-0.9996654722425673
359,3559,0.00011111111111111112,800.0,-0.9997065862019857
360,3560,0.00011111111111111112,800.0,-0.9996922810872396
361,3561,0.00011111111111111112,800.0,-0.9996977912055122
362,3562,0.00011111111111111112,800.0,0.9656205707126193
363,3563,0.00011111111111111112,800.0,0.9631669786241319
364,3564,0.00011111111111111112,800.0,0.96633423699273
365,3565,0.00011111111111111112,800.0,-0.9997035132514106
366,3566,0.00011111111111111112,800.0,-0.9997181362575955
367,3567,0.00011111111111111112,800.0,-0.9997453689575195
368,3568,0.00011111111111111112,800.0,-0.9997104008992513
369,3569,0.00011111111111111112,800.0,-0.9997218449910482
370,3570,0.00011111111111111112,800.0,-0.9997325473361545
371,3571,0.00011111111111111112,800.0,-0.9997081756591797
372,3572,0.00011111111111111112,800.0,-0.9997389051649306
373,3573,0.00011111111111111112,800.0,-0.9996832741631402
374,3574,0.00011111111111111112,800.0,0.9654951095581055
375,3575,0.00011111111111111112,800.0,-0.999730110168457
376,3576,0.00011111111111111112,800.0,0.9628308614095052
377,3577,0.00011111111111111112,800.0,-0.9997010760837131
378,3578,0.00011111111111111112,800.0,-0.9996914333767362
379,3579,0.00011111111111111112,800.0,-0.9996898439195421
380,3580,0.00011111111111111112,800.0,-0.9997080696953667
381,3581,0.00011111111111111112,800.0,-0.999705950419108
382,3582,0.00011111111111111112,800.0,-0.9996956719292535
383,3583,0.00011111111111111112,800.0,-0.9996806250678169
384,3584,0.00011111111111111112,800.0,-0.9997159110175239
385,3585,0.00011111111111111112,800.0,-0.9997003343370225
386,3586,0.00011111111111111112,800.0,-0.9988701078626845
387,3587,0.00011111111111111112,800.0,0.9675491121080186
388,3588,0.00011111111111111112,800.0,-0.9996854994032118
389,3589,0.00011111111111111112,800.0,-0.9996914333767362
390,3590,0.00011111111111111112,800.0,-0.999725235833062
391,3591,0.00011111111111111112,800.0,0.9679921468098959
392,3592,0.00011111111111111112,800.0,0.9658230675591363
393,3593,0.00011111111111111112,800.0,-0.9997140036688911
394,3594,0.00011111111111111112,800.0,-0.9997100830078125
395,3595,0.00011111111111111112,800.0,-0.9997081756591797
396,3596,0.00011111111111111112,800.0,-0.9997290505303277
397,3597,0.00011111111111111112,800.0,-0.9997104008992513
398,3598,0.00011111111111111112,800.0,0.9642385906643338
399,3599,0.00011111111111111112,800.0,-0.9996860292222765
400,3600,0.00035136418446315325,100.0,-0.9776099522908529
401,3601,0.00035136418446315325,100.0,0.9255000220404731
402,3602,0.00035136418446315325,100.0,0.8335509300231934
403,3603,0.00035136418446315325,100.0,0.9059815936618381
404,3604,0.00035136418446315325,100.0,0.9289140701293945
405,3605,0.00035136418446315325,100.0,0.8989424175686307
406,3606,0.00035136418446315325,100.0,-0.9851467344495985
407,3607,0.00035136418446315325,100.0,0.9329150517781576
408,3608,0.00035136418446315325,100.0,0.9266274770100912
409,3609,0.00035136418446315325,100.0,0.9165836970011393
410,3610,0.00035136418446315325,100.0,0.9304803212483724
411,3611,0.00035136418446315325,100.0,0.9215689765082465
412,3612,0.00035136418446315325,100.0,0.9349213706122504
413,3613,0.00035136418446315325,100.0,0.926006105211046
414,3614,0.00035136418446315325,100.0,0.9026465945773654
415,3615,0.00035136418446315325,100.0,0.9309922324286567
416,3616,0.00035136418446315325,100.0,0.9267992443508573
417,3617,0.00035136418446315325,100.0,-0.9885680940416124
418,3618,0.00035136418446315325,100.0,0.8880188200208876
419,3619,0.00035136418446315325,100.0,-0.9317122565375434
420,3620,0.00035136418446315325,100.0,0.9196980794270834
421,3621,0.00035136418446315325,100.0,0.9104107750786675
422,3622,0.00035136418446315325,100.0,0.929353396097819
423,3623,0.00035136418446315325,100.0,0.9002206590440538
424,3624,0.00035136418446315325,100.0,0.9312105178833008
425,3625,0.00035136418446315325,100.0,-0.9888236787584093
426,3626,0.00035136418446315325,100.0,0.9332856072319878
427,3627,0.00035136418446315325,100.0,0.9353611204359267
428,3628,0.00035136418446315325,100.0,0.9277131822374132
429,3629,0.00035136418446315325,100.0,0.9147020975748698
430,3630,0.00035136418446315325,100.0,0.9336164262559679
431,3631,0.00035136418446315325,100.0,-0.9981334474351671
432,3632,0.00035136418446315325,100.0,0.9166440963745117
433,3633,0.00035136418446315325,100.0,0.9251409106784396
434,3634,0.00035136418446315325,100.0,0.9310568703545464
435,3635,0.00035136418446315325,100.0,0.9236869812011719
436,3636,0.00035136418446315325,100.0,0.9358488718668619
437,3637,0.00035136418446315325,100.0,0.9376362694634331
438,3638,0.00035136418446315325,100.0,0.9331779479980469
439,3639,0.00035136418446315325,100.0,0.9349081251356337
440,3640,0.00035136418446315325,100.0,0.9289361106024848
441,3641,0.00035136418446315325,100.0,0.9344026777479384
442,3642,0.00035136418446315325,100.0,0.9377569622463651
443,3643,0.00035136418446315325,100.0,0.9196122487386068
444,3644,0.00035136418446315325,100.0,0.9248064888848199
445,3645,0.00035136418446315325,100.0,0.936894522772895
446,3646,0.00035136418446315325,100.0,0.9273525873819987
447,3647,0.00035136418446315325,100.0,0.9326710171169705
448,3648,0.00035136418446315325,100.0,0.9368980195787218
449,3649,0.00035136418446315325,100.0,0.9227013058132596
450,3650,0.00035136418446315325,200.0,-0.9303194681803385
451,3651,0.00035136418446315325,200.0,0.8258571624755859
452,3652,0.00035136418446315325,200.0,-0.8947138256496854
453,3653,0.00035136418446315325,200.0,-0.8933833440144857
454,3654,0.00035136418446315325,200.0,0.8316299650404189
455,3655,0.00035136418446315325,200.0,0.7939576043023003
456,3656,0.00035136418446315325,200.0,-0.9813690185546875
457,3657,0.00035136418446315325,200.0,-0.4156869782341851
458,3658,0.00035136418446315325,200.0,0.8357498910692003
459,3659,0.00035136418446315325,200.0,0.7652568817138672
460,3660,0.00035136418446315325,200.0,0.829744921790229
461,3661,0.00035136418446315325,200.0,0.8097947968377007
462,3662,0.00035136418446315325,200.0,0.8490362167358398
463,3663,0.00035136418446315325,200.0,0.8313321537441678
464,3664,0.00035136418446315325,200.0,0.808617115020752
465,3665,0.00035136418446315325,200.0,0.4065272543165419
466,3666,0.00035136418446315325,200.0,0.7874911096360948
467,3667,0.00035136418446315325,200.0,-0.9851223627726237
468,3668,0.00035136418446315325,200.0,-0.7835817337036133
469,3669,0.00035136418446315325,200.0,-0.9861355887518989
470,3670,0.00035136418446315325,200.0,0.7864739629957411
471,3671,0.00035136418446315325,200.0,0.7344643274943033
472,3672,0.00035136418446315325,200.0,0.8303335507710775
473,3673,0.00035136418446315325,200.0,-0.9732672373453776
474,3674,0.00035136418446315325,200.0,0.8430779245164659
475,3675,0.00035136418446315325,200.0,-0.9543663660685221
476,3676,0.00035136418446315325,200.0,0.8569186528523763
477,3677,0.00035136418446315325,200.0,0.8400891092088487
478,3678,0.00035136418446315325,200.0,0.851499981350369
479,3679,0.00035136418446315325,200.0,-0.8911144468519423
480,3680,0.00035136418446315325,200.0,0.7448946105109321
481,3681,0.00035136418446315325,200.0,-0.9953808254665799
482,3682,0.00035136418446315325,200.0,0.8083756764729818
483,3683,0.00035136418446315325,200.0,0.8339445855882432
484,3684,0.00035136418446315325,200.0,0.8220189412434896
485,3685,0.00035136418446315325,200.0,0.7992241117689345
486,3686,0.00035136418446315325,200.0,0.8466842439439561
487,3687,0.00035136418446315325,200.0,0.8528315226236979
488,3688,0.00035136418446315325,200.0,0.8294879595438639
489,3689,0.00035136418446315325,200.0,0.8514081637064616
490,3690,0.00035136418446315325,200.0,0.8266993628607856
491,3691,0.00035136418446315325,200.0,0.8523289362589518
