,exp,beta_i,t0,std,mean
2677,22677,0.35136418446315326,1400,2.1109756227247525,2.230338720219131
2678,22678,0.35136418446315326,1400,1.1917916980010521,2.912479912643419
2679,22679,0.35136418446315326,1400,1.4986365022769825,2.739479632345895
2680,22680,0.35136418446315326,1400,1.4606105802065632,2.7529327993656985
2681,22681,0.35136418446315326,1400,1.2393725280679584,2.885830083195692
2682,22682,0.35136418446315326,1400,2.2969786261512355,2.1435802055067614
2683,22683,0.35136418446315326,1400,1.9644710134679495,2.4524391968775867
2684,22684,0.35136418446315326,1400,1.9336473309434452,2.4858937153535043
2685,22685,0.35136418446315326,1400,1.388127956366596,2.8279723804829957
2686,22686,0.35136418446315326,1400,1.9459746818160943,2.412041704493152
2687,22687,0.35136418446315326,1400,1.3197854941342446,2.848752196687342
2688,22688,0.35136418446315326,1400,1.6992753767869755,2.5467171229819456
2689,22689,0.35136418446315326,1400,1.1168341234828323,2.9496137327146403
2690,22690,0.35136418446315326,1400,1.6522661204393223,2.629256433324552
2691,22691,0.35136418446315326,1400,1.8056285151174827,2.5366903685716884
2692,22692,0.35136418446315326,1400,2.5577707319772705,1.798188834468559
2693,22693,0.35136418446315326,1400,1.3777135847964481,2.7874863339916587
2694,22694,0.35136418446315326,1400,1.6406391219909726,2.6536811364719823
2695,22695,0.35136418446315326,1400,1.5983317931877061,2.673399975233908
2696,22696,0.35136418446315326,1400,1.99437450545796,2.3407914266106853
2697,22697,0.35136418446315326,1400,1.1201499214998774,2.952095821249962
2698,22698,0.35136418446315326,1400,1.5477586216577,2.6658066576829116
2699,22699,0.35136418446315326,1400,1.6986328946630969,2.5993718010921762
2700,22700,0.35136418446315326,1600,1.8066943099565524,2.5302794153726054
2701,22701,0.35136418446315326,1600,1.3681198841469453,2.813898934898245
2702,22702,0.35136418446315326,1600,1.8512578598911849,2.524851993010193
2703,22703,0.35136418446315326,1600,1.2649469972010063,2.867792156654193
2704,22704,0.35136418446315326,1600,2.011505366973063,2.43055393759675
2705,22705,0.35136418446315326,1600,1.2865391594429305,2.863160211948057
2706,22706,0.35136418446315326,1600,1.2359660539091564,2.8923519013666272
2707,22707,0.35136418446315326,1600,2.2037333929605905,2.2063954179797785
2708,22708,0.35136418446315326,1600,1.1633913388105943,2.9149031685395226
2709,22709,0.35136418446315326,1600,1.4794283250514382,2.7883287593536243
2710,22710,0.35136418446315326,1600,1.5549159998336022,2.7498006108245496
2711,22711,0.35136418446315326,1600,1.1056126201612844,2.943038346374034
2712,22712,0.35136418446315326,1600,2.0865122690491336,2.331414853551208
2713,22713,0.35136418446315326,1600,1.900967545231009,2.4421484650964165
2714,22714,0.35136418446315326,1600,1.4028778971615823,2.828524792196645
2715,22715,0.35136418446315326,1600,1.1605183018837875,2.909971294847021
2716,22716,0.35136418446315326,1600,2.3799989395123093,2.0404408212553404
2717,22717,0.35136418446315326,1600,1.6864438216091913,2.6219618453683187
2718,22718,0.35136418446315326,1600,1.773461211569438,2.612582582474167
2719,22719,0.35136418446315326,1600,1.2425367922920167,2.872785313227671
2720,22720,0.35136418446315326,1600,2.3773400298694516,2.0470170877994036
2721,22721,0.35136418446315326,1600,1.6855616092244747,2.5989085577172606
2722,22722,0.35136418446315326,1600,1.887410794814916,2.508162579179662
2723,22723,0.35136418446315326,1600,1.8524049636955167,2.5289277559662557
2724,22724,0.35136418446315326,1600,1.1000152874391225,2.93879310126919
2725,22725,0.35136418446315326,1600,1.682385917497524,2.634113453903316
2726,22726,0.35136418446315326,1600,1.5448181414314557,2.7254507672940913
2727,22727,0.35136418446315326,1600,2.134134313148809,2.319719275935886
2728,22728,0.35136418446315326,1600,2.4905961041062956,1.8999330096864324
2729,22729,0.35136418446315326,1600,1.2280207361398146,2.9047073706954203
2730,22730,0.35136418446315326,1600,1.7689431147474899,2.6111119941815866
2731,22731,0.35136418446315326,1600,1.1415813663789736,2.9207791408174932
2732,22732,0.35136418446315326,1600,1.9646907180776059,2.418928645536817
2733,22733,0.35136418446315326,1600,1.3974395510435231,2.821774721902009
2734,22734,0.35136418446315326,1600,1.372977574635758,2.8373326485878616
2735,22735,0.35136418446315326,1600,1.910388724598779,2.459782061095177
2736,22736,0.35136418446315326,1600,2.305130789344561,2.033545169188159
2737,22737,0.35136418446315326,1600,2.5058741906448487,1.8636559136440514
2738,22738,0.35136418446315326,1600,1.5621386197811793,2.691171360085125
2739,22739,0.35136418446315326,1600,1.4172375112955968,2.767138848936495
2740,22740,0.35136418446315326,1600,1.0520863281585349,2.9887381543079696
2741,22741,0.35136418446315326,1600,1.2706432302415052,2.861185863151729
2742,22742,0.35136418446315326,1600,1.2556706107069016,2.8778354768450316
2743,22743,0.35136418446315326,1600,1.060871727691903,2.9659577964521047
2744,22744,0.35136418446315326,1600,2.044306411125353,2.3654920666836268
2745,22745,0.35136418446315326,1600,1.5632713848936863,2.719201463285404
2746,22746,0.35136418446315326,1600,2.089719007523665,2.369591214387628
2747,22747,0.35136418446315326,1600,1.2166776679366456,2.9174823707918547
2748,22748,0.35136418446315326,1600,1.988270690612281,2.418423211286333
2749,22749,0.35136418446315326,1600,1.39706279482056,2.796688730936761
2750,22750,0.35136418446315326,1600,1.9781026813201212,2.251692359866244
2751,22751,0.35136418446315326,1600,1.431399181091471,2.8049114553067427
2752,22752,0.35136418446315326,1600,2.285717064789387,2.138151035207828
2753,22753,0.35136418446315326,1600,1.146129170693041,2.9280500889188295
2754,22754,0.35136418446315326,1600,1.2364104059079382,2.9105246428224842
2755,22755,0.35136418446315326,1600,1.916303587190621,2.4689047506337443
2756,22756,0.35136418446315326,1600,1.5619454452563146,2.7058852629601953
2757,22757,0.35136418446315326,1600,1.8938627330255244,2.510358098104576
2758,22758,0.35136418446315326,1600,1.655788279041244,2.6566097320806077
2759,22759,0.35136418446315326,1600,1.0903467668564153,2.940629672413338
2760,22760,0.35136418446315326,1600,1.1748799343137655,2.9190736980515704
2761,22761,0.35136418446315326,1600,1.7205219241352203,2.5974727008847887
2762,22762,0.35136418446315326,1600,1.9559113936534271,2.402765412066543
2763,22763,0.35136418446315326,1600,2.3216684085153414,2.076739254039489
2764,22764,0.35136418446315326,1600,1.471408678621871,2.744168959142857
2765,22765,0.35136418446315326,1600,1.87902818326159,2.4780696230772614
2766,22766,0.35136418446315326,1600,2.54266626369582,1.7497710094305368
2767,22767,0.35136418446315326,1600,1.642909365973754,2.6482921515344477
2768,22768,0.35136418446315326,1600,1.2102392388533885,2.89297714318962
2769,22769,0.35136418446315326,1600,2.170378953832874,2.242280929700511
2770,22770,0.35136418446315326,1600,1.865678174896863,2.509524610376289
2771,22771,0.35136418446315326,1600,2.0991528318288393,2.3264119139912784
2772,22772,0.35136418446315326,1600,2.337339832378283,2.037428186936098
2773,22773,0.35136418446315326,1600,2.375921660645919,2.0014243961573928
2774,22774,0.35136418446315326,1600,1.4097297597778546,2.7586719894136555
2775,22775,0.35136418446315326,1600,2.0227087645099253,2.402235605545063
2776,22776,0.35136418446315326,1600,1.5298932619649448,2.7301515488921426
2777,22777,0.35136418446315326,1600,1.2086268801751867,2.898367750253514
2778,22778,0.35136418446315326,1600,2.537337472852277,1.7695110281162147
2779,22779,0.35136418446315326,1600,2.069300680756219,2.3282059919055897
2780,22780,0.35136418446315326,1600,2.17146540828704,2.1968837230270126
2781,22781,0.35136418446315326,1600,1.88204759374308,2.536607669376707
2782,22782,0.35136418446315326,1600,1.6281301368247678,2.691389075830224
2783,22783,0.35136418446315326,1600,1.0317583266006414,2.969105191005204
2784,22784,0.35136418446315326,1600,1.404147148081639,2.827352205042355
2785,22785,0.35136418446315326,1600,1.3404624455687169,2.8208687386362756
2786,22786,0.35136418446315326,1600,2.2221563484043276,2.0950798834297606
2787,22787,0.35136418446315326,1600,2.2758288376028633,2.0523225954256565
2788,22788,0.35136418446315326,1600,1.4481697401874047,2.791263041686502
2789,22789,0.35136418446315326,1600,2.22058085775268,2.14648470586487
2790,22790,0.35136418446315326,1600,1.524707353280875,2.7661436318412456
2791,22791,0.35136418446315326,1600,1.8955617395098063,2.5127039949367584
2792,22792,0.35136418446315326,1600,2.34563500129336,2.055428161369819
2793,22793,0.35136418446315326,1600,1.2965254024512647,2.8599324465695934
2794,22794,0.35136418446315326,1600,2.3688845676800576,2.1062308424583773
2795,22795,0.35136418446315326,1600,1.554299568966905,2.728847401041336
2796,22796,0.35136418446315326,1600,1.6628338984893607,2.6724741397361567
2797,22797,0.35136418446315326,1600,1.8542694915380546,2.4898812682287503
2798,22798,0.35136418446315326,1600,2.097632867637776,2.383590533940061
2799,22799,0.35136418446315326,1600,1.919631569874603,2.4558098398935013
2800,22800,0.35136418446315326,1800,1.7391478335627588,2.6174317749004827
2801,22801,0.35136418446315326,1800,1.6051340515037194,2.7616270019788844
2802,22802,0.35136418446315326,1800,1.3792008364488828,2.8378616501447196
2803,22803,0.35136418446315326,1800,1.5365819036887118,2.738893557261494
2804,22804,0.35136418446315326,1800,2.2882492880716283,2.1256360816630226
2805,22805,0.35136418446315326,1800,1.1910694992708426,2.8955558243793744
2806,22806,0.35136418446315326,1800,2.375703732821352,1.987733510965974
2807,22807,0.35136418446315326,1800,1.1273260781800913,2.933253120915984
2808,22808,0.35136418446315326,1800,1.1793116974304652,2.9141079470789033
2809,22809,0.35136418446315326,1800,1.2916793431436466,2.82333414522281
2810,22810,0.35136418446315326,1800,1.4339229659126973,2.793072590665157
2811,22811,0.35136418446315326,1800,1.7421448908297772,2.56918458431202
2812,22812,0.35136418446315326,1800,2.4937900125020342,1.9661941463567918
2813,22813,0.35136418446315326,1800,1.0769993216374427,2.939262974365411
2814,22814,0.35136418446315326,1800,2.1881106004651634,2.2033363799787278
2815,22815,0.35136418446315326,1800,2.273888661672861,2.1389875051838647
2816,22816,0.35136418446315326,1800,1.491957545177917,2.7166193404437946
2817,22817,0.35136418446315326,1800,1.5724692752120562,2.7237362176664535
2818,22818,0.35136418446315326,1800,1.2125853190596376,2.9043373871144587
2819,22819,0.35136418446315326,1800,1.9204203057501943,2.4776469716221468
2820,22820,0.35136418446315326,1800,1.0847475736476875,2.9531621701972006
2821,22821,0.35136418446315326,1800,1.4982846473893696,2.752894456204159
2822,22822,0.35136418446315326,1800,1.3579478739572646,2.8585786605321246
2823,22823,0.35136418446315326,1800,2.32574187829994,2.106063505193185
2824,22824,0.35136418446315326,1800,1.6667543885680665,2.6466454704706974
2825,22825,0.35136418446315326,1800,2.298798538273767,2.041054431977112
2826,22826,0.35136418446315326,1800,1.8755384904771966,2.507106285141597
2827,22827,0.35136418446315326,1800,2.03921547078552,2.3652517019223263
2828,22828,0.35136418446315326,1800,1.097625294797305,2.9521654791663208
2829,22829,0.35136418446315326,1800,1.1792113646564997,2.933206615963305
2830,22830,0.35136418446315326,1800,1.9466581892056136,2.4178260439332204
2831,22831,0.35136418446315326,1800,1.3042331013700932,2.8718470500303797
2832,22832,0.35136418446315326,1800,2.023391050431589,2.3954056354575477
2833,22833,0.35136418446315326,1800,1.6007836196681606,2.665098471148429
2834,22834,0.35136418446315326,1800,1.444408510876394,2.799179749832205
2835,22835,0.35136418446315326,1800,1.7330197959369105,2.5796670059337297
2836,22836,0.35136418446315326,1800,2.637013993058083,1.69586348732355
2837,22837,0.35136418446315326,1800,1.5763188482154233,2.7478462142722377
2838,22838,0.35136418446315326,1800,1.1381342867520146,2.9302137008935487
2839,22839,0.35136418446315326,1800,2.6931600438990233,1.628712642308264
2840,22840,0.35136418446315326,1800,1.3491575518370535,2.8454341373547214
2841,22841,0.35136418446315326,1800,1.9476502879506075,2.3965122370777396
2842,22842,0.35136418446315326,1800,1.0261023873398454,2.97520183865021
2843,22843,0.35136418446315326,1800,2.3529591955364113,2.095128960987247
2844,22844,0.35136418446315326,1800,1.7977244502203036,2.5906561483769925
2845,22845,0.35136418446315326,1800,2.001469340536431,2.422997123979605
2846,22846,0.35136418446315326,1800,1.340036796106145,2.8471261834846584
2847,22847,0.35136418446315326,1800,1.921501317680967,2.440231734625091
2848,22848,0.35136418446315326,1800,1.940019322636246,2.450027575125776
2849,22849,0.35136418446315326,1800,1.5124347467145909,2.7234370058270754
2850,22850,0.35136418446315326,1800,1.4873968625591707,2.774062714311997
2851,22851,0.35136418446315326,1800,1.5770469588856622,2.7151839397223685
2852,22852,0.35136418446315326,1800,1.977899378644393,2.413465046224799
2853,22853,0.35136418446315326,1800,1.070891345962882,2.9583427472937265
2854,22854,0.35136418446315326,1800,1.3115096405609854,2.8344886436386134
2855,22855,0.35136418446315326,1800,1.2388521680787172,2.8854682117780714
2856,22856,0.35136418446315326,1800,1.6823089166163445,2.6339968589490406
2857,22857,0.35136418446315326,1800,2.4250472067256457,1.924695318103457
2858,22858,0.35136418446315326,1800,1.193683797276989,2.8938136905233014
2859,22859,0.35136418446315326,1800,1.7983403575381796,2.578782235197113
2860,22860,0.35136418446315326,1800,1.6066638539874707,2.6692365430439082
2861,22861,0.35136418446315326,1800,1.5720766014428256,2.693786069536347
2862,22862,0.35136418446315326,1800,1.5524957322172432,2.748000371405513
2863,22863,0.35136418446315326,1800,1.585687598478492,2.7217003429464457
2864,22864,0.35136418446315326,1800,2.3173807995563696,2.1150799822639073
2865,22865,0.35136418446315326,1800,2.0733448951283977,2.3593021943261308
2866,22866,0.35136418446315326,1800,1.5663559766577748,2.7006732515823213
2867,22867,0.35136418446315326,1800,1.04966995932745,2.9677601379804335
2868,22868,0.35136418446315326,1800,1.8436793025763585,2.547994066693478
2869,22869,0.35136418446315326,1800,1.7713626401178377,2.5991026331143283
2870,22870,0.35136418446315326,1800,1.6580069773867752,2.652380278843835
2871,22871,0.35136418446315326,1800,1.4908342378444324,2.7579819556956373
2872,22872,0.35136418446315326,1800,1.4269564246882138,2.810285316875871
2873,22873,0.35136418446315326,1800,1.1695855502977797,2.9137815324724476
2874,22874,0.35136418446315326,1800,2.0319692531935183,2.2408090828865266
2875,22875,0.35136418446315326,1800,1.1389836453786715,2.9308189676843712
2876,22876,0.35136418446315326,1800,2.2761509146563443,2.153023104334836
2877,22877,0.35136418446315326,1800,1.568676315442938,2.7272785926594265
2878,22878,0.35136418446315326,1800,1.770665273431791,2.6090022395744352
2879,22879,0.35136418446315326,1800,1.489989121506634,2.780248422102114
2880,22880,0.35136418446315326,1800,2.547246749058187,1.7609685142787164
2881,22881,0.35136418446315326,1800,1.6372934872461893,2.704782018422414
2882,22882,0.35136418446315326,1800,1.3187087892508602,2.8481478072271926
2883,22883,0.35136418446315326,1800,1.310900946738212,2.8691105803052332
2884,22884,0.35136418446315326,1800,1.2739672235991364,2.874953194560562
2885,22885,0.35136418446315326,1800,1.888657556462567,2.5225233783363143
2886,22886,0.35136418446315326,1800,2.01456549968353,2.313746143947136
2887,22887,0.35136418446315326,1800,1.19981771368705,2.891896623291688
2888,22888,0.35136418446315326,1800,2.08243043062704,2.4293356022656902
2889,22889,0.35136418446315326,1800,1.6878231416259417,2.5876242049629017
2890,22890,0.35136418446315326,1800,1.3628773636943523,2.8026126497004515
2891,22891,0.35136418446315326,1800,2.5245677503439334,1.7685581464832403
2892,22892,0.35136418446315326,1800,1.9027258193736407,2.5269590646703204
2893,22893,0.35136418446315326,1800,2.0915781219532,2.269995375065361
2894,22894,0.35136418446315326,1800,2.2859661541590217,2.0759987138810496
2895,22895,0.35136418446315326,1800,1.254077100190305,2.864589279094807
2896,22896,0.35136418446315326,1800,2.1396592210945906,2.27440602005598
2897,22897,0.35136418446315326,1800,1.6162438746803343,2.6791564510846673
2898,22898,0.35136418446315326,1800,2.537957164518888,1.8915341767552545
2899,22899,0.35136418446315326,1800,1.195737539214478,2.864994912579897
2900,22900,0.35136418446315326,2000,1.0861168695245649,2.9563711720482715
2901,22901,0.35136418446315326,2000,1.4813094331882295,2.801816298809426
2902,22902,0.35136418446315326,2000,1.7835768523555129,2.5788922993028893
2903,22903,0.35136418446315326,2000,2.116186948342555,2.3356542843130477
2904,22904,0.35136418446315326,2000,1.4090836123299242,2.80803020862337
2905,22905,0.35136418446315326,2000,1.1253049995388105,2.917427827594519
2906,22906,0.35136418446315326,2000,2.6770859413884422,1.7198374928168572
2907,22907,0.35136418446315326,2000,2.072898314762775,2.298239349023441
2908,22908,0.35136418446315326,2000,1.2270155398125993,2.8851483198395873
2909,22909,0.35136418446315326,2000,2.181298584439488,2.3415357815044535
2910,22910,0.35136418446315326,2000,2.214235329710987,2.221268420501464
2911,22911,0.35136418446315326,2000,1.2197954333399585,2.890564233842491
2912,22912,0.35136418446315326,2000,2.0966511884420895,2.3591574507314546
2913,22913,0.35136418446315326,2000,1.279724874114697,2.864330413684123
2914,22914,0.35136418446315326,2000,1.6189424403357484,2.6862659714399078
2915,22915,0.35136418446315326,2000,1.0267679135410455,2.9808287275350747
2916,22916,0.35136418446315326,2000,1.7339561128342607,2.597757836551449
2917,22917,0.35136418446315326,2000,1.5038398878759849,2.7640107120697657
2918,22918,0.35136418446315326,2000,2.125683752321686,2.336490447426526
2919,22919,0.35136418446315326,2000,1.9164331938161283,2.4614592884547712
2920,22920,0.35136418446315326,2000,1.2117410249406402,2.884888582487188
2921,22921,0.35136418446315326,2000,1.203814544698449,2.887668911790363
2922,22922,0.35136418446315326,2000,1.9559363516643458,2.4675788780376107
2923,22923,0.35136418446315326,2000,1.1394590557705846,2.9108043224289912
2924,22924,0.35136418446315326,2000,2.244826034480627,2.11614375005787
2925,22925,0.35136418446315326,2000,1.0599892086133007,2.951090632477718
2926,22926,0.35136418446315326,2000,1.1050677947529404,2.9243276917066785
2927,22927,0.35136418446315326,2000,1.8119832373922506,2.5499640237110777
2928,22928,0.35136418446315326,2000,2.0272990812951326,2.4353337714801926
2929,22929,0.35136418446315326,2000,1.4197839020958796,2.797388925657069
2930,22930,0.35136418446315326,2000,1.9081544409992552,2.492060500853512
2931,22931,0.35136418446315326,2000,1.8313085989068085,2.6095625558621984
2932,22932,0.35136418446315326,2000,1.4770354377022215,2.7747920545443368
2933,22933,0.35136418446315326,2000,1.1249001817320594,2.91244865299961
2934,22934,0.35136418446315326,2000,1.4593514018442995,2.7834383743264706
2935,22935,0.35136418446315326,2000,1.401883038816791,2.8079002871958854
2936,22936,0.35136418446315326,2000,1.3888790647204663,2.8136264096828603
2937,22937,0.35136418446315326,2000,1.331212881923712,2.852428491802693
2938,22938,0.35136418446315326,2000,1.543385955553189,2.7428404586601434
2939,22939,0.35136418446315326,2000,1.0502253147717409,2.946194285883648
2940,22940,0.35136418446315326,2000,1.1601767903196005,2.8998304437089804
2941,22941,0.35136418446315326,2000,1.3003441712682582,2.843573379624914
2942,22942,0.35136418446315326,2000,1.5035848555850557,2.7254479623802896
2943,22943,0.35136418446315326,2000,1.9046123053956712,2.4942285989442317
2944,22944,0.35136418446315326,2000,1.1408451571651268,2.936373994400059
2945,22945,0.35136418446315326,2000,1.2074693249704782,2.9039337005550805
2946,22946,0.35136418446315326,2000,1.0822887223984945,2.9555764026297995
2947,22947,0.35136418446315326,2000,1.343779729510274,2.855152341028318
2948,22948,0.35136418446315326,2000,2.082643873810418,2.293280257438166
2949,22949,0.35136418446315326,2000,1.0577806401058099,2.974789980101349
2950,22950,0.35136418446315326,2000,1.8260475112718813,2.5721002573005896
2951,22951,0.35136418446315326,2000,1.1739840962752155,2.931454697600146
2952,22952,0.35136418446315326,2000,2.6718511626850825,1.6230228933970658
2953,22953,0.35136418446315326,2000,1.6618867873290561,2.6393241614778242
2954,22954,0.35136418446315326,2000,1.835457148705835,2.5386563238786444
2955,22955,0.35136418446315326,2000,1.4363359879507123,2.7836293210937955
2956,22956,0.35136418446315326,2000,1.081844498649337,2.9497095319467292
2957,22957,0.35136418446315326,2000,1.5057301618051009,2.7848884009118606
2958,22958,0.35136418446315326,2000,1.1152162160892125,2.92684707554344
2959,22959,0.35136418446315326,2000,2.1618771569343265,2.1149115138489356
2960,22960,0.35136418446315326,2000,1.0670218681803436,2.968131347647785
2961,22961,0.35136418446315326,2000,2.6773523612944152,1.5952618212965484
2962,22962,0.35136418446315326,2000,2.32398605315233,2.024533731831273
2963,22963,0.35136418446315326,2000,1.1051149525213104,2.965819154730942
2964,22964,0.35136418446315326,2000,2.0782062318820964,2.3678024978384835
2965,22965,0.35136418446315326,2000,1.4463228590323498,2.783585094656885
2966,22966,0.35136418446315326,2000,1.4639187268545892,2.7730853782152467
2967,22967,0.35136418446315326,2000,1.0264908592040225,2.967191939822738
2968,22968,0.35136418446315326,2000,1.9578644145219222,2.509814542331783
2969,22969,0.35136418446315326,2000,1.1595744552417728,2.8964801335957375
2970,22970,0.35136418446315326,2000,1.6346871350000782,2.675913709800629
2971,22971,0.35136418446315326,2000,1.8455437849863063,2.5378858599735965
2972,22972,0.35136418446315326,2000,1.3625245874559473,2.821739232239203
2973,22973,0.35136418446315326,2000,2.2223435180348674,2.239607222141082
2974,22974,0.35136418446315326,2000,1.4772855618920522,2.7383980054155166
2975,22975,0.35136418446315326,2000,1.6584293691538428,2.643427272110592
2976,22976,0.35136418446315326,2000,1.6020007044356332,2.719418795602256
2977,22977,0.35136418446315326,2000,1.2781964935468535,2.889964423054571
2978,22978,0.35136418446315326,2000,1.2865220784406959,2.876038161440794
2979,22979,0.35136418446315326,2000,1.850483096812345,2.5270245012655574
2980,22980,0.35136418446315326,2000,1.2324636655894015,2.901861428740763
2981,22981,0.35136418446315326,2000,1.3045626791717,2.879477931280195
2982,22982,0.35136418446315326,2000,2.063098415849061,2.3952898880300824
2983,22983,0.35136418446315326,2000,1.2918042689714906,2.8375392078117416
2984,22984,0.35136418446315326,2000,1.5015991226251806,2.688323301471375
2985,22985,0.35136418446315326,2000,2.2865376316730908,2.103916512990952
2986,22986,0.35136418446315326,2000,1.1802415045779149,2.9082491889735933
2987,22987,0.35136418446315326,2000,1.593151501139948,2.679687282802958
2988,22988,0.35136418446315326,2000,1.5663383426504358,2.695022501866574
2989,22989,0.35136418446315326,2000,1.1199377533800745,2.917988489015773
2990,22990,0.35136418446315326,2000,1.7174617746597018,2.6269731486217287
2991,22991,0.35136418446315326,2000,2.142278899413427,2.278745010777615
2992,22992,0.35136418446315326,2000,2.2875880282659344,2.110744532678415
2993,22993,0.35136418446315326,2000,2.240250836328114,2.197828944796476
2994,22994,0.35136418446315326,2000,2.2267033751830487,2.1305810107871537
2995,22995,0.35136418446315326,2000,2.258546077275864,2.16848446726899
2996,22996,0.35136418446315326,2000,2.082368954332799,2.2958544882195637
2997,22997,0.35136418446315326,2000,1.6883062286232282,2.6035671226638053
2998,22998,0.35136418446315326,2000,2.310746202186544,2.0314776901810383
2999,22999,0.35136418446315326,2000,1.7953687615596663,2.5704539260938644
3000,23000,0.19758660111543586,200,1.3440336331715823,2.8622248658103606
3001,23001,0.19758660111543586,200,1.6713637933593748,2.610914406767095
3002,23002,0.19758660111543586,200,1.456805346473585,2.7474154704370024
3003,23003,0.19758660111543586,200,1.2659911451700772,2.871182352787867
3004,23004,0.19758660111543586,200,1.4180770620940542,2.800174080232165
3005,23005,0.19758660111543586,200,1.27038747716926,2.878420541145335
3006,23006,0.19758660111543586,200,2.02306418230667,2.3404088486586825
3007,23007,0.19758660111543586,200,1.101125658926348,2.943769095806121
3008,23008,0.19758660111543586,200,1.7472897688588482,2.577455357177201
3009,23009,0.19758660111543586,200,1.9127387954700956,2.445981977633583
3010,23010,0.19758660111543586,200,1.2739485581978802,2.8640314372077396
3011,23011,0.19758660111543586,200,1.857886250523626,2.5483301158447444
3012,23012,0.19758660111543586,200,1.4724249615876914,2.7395599275235467
3013,23013,0.19758660111543586,200,1.850918833238099,2.4819672437288762
3014,23014,0.19758660111543586,200,1.6088436412529628,2.7007285229170854
3015,23015,0.19758660111543586,200,1.1900730663255685,2.918258533466402
3016,23016,0.19758660111543586,200,1.2131389025366794,2.9160371796303117
3017,23017,0.19758660111543586,200,2.023444879157446,2.377108816573918
3018,23018,0.19758660111543586,200,1.3600734772806056,2.792743105864308
3019,23019,0.19758660111543586,200,1.0325876551774187,2.9634693525652778
3020,23020,0.19758660111543586,200,1.3845503301819857,2.8102631336470982
3021,23021,0.19758660111543586,200,1.5836820514923666,2.701064097543282
3022,23022,0.19758660111543586,200,1.565356516174545,2.72797639643946
3023,23023,0.19758660111543586,200,1.2485411379555034,2.8797100290163593
3024,23024,0.19758660111543586,200,1.4961091393970263,2.748009084708721
3025,23025,0.19758660111543586,200,1.1498274165477,2.9220771148967506
3026,23026,0.19758660111543586,200,1.9022713423755508,2.516703213081053
3027,23027,0.19758660111543586,200,1.4703766009247325,2.7855764803657586
3028,23028,0.19758660111543586,200,1.2681651533616378,2.860436543046098
3029,23029,0.19758660111543586,200,1.2541303301146807,2.871256849962936
3030,23030,0.19758660111543586,200,1.6473344891589534,2.644713276984657
3031,23031,0.19758660111543586,200,1.6301251810419732,2.6537769188737004
3032,23032,0.19758660111543586,200,1.2145857708398244,2.9001096994872917
3033,23033,0.19758660111543586,200,1.107253226697877,2.9435567205174493
3034,23034,0.19758660111543586,200,1.513115409435114,2.7354467141263106
3035,23035,0.19758660111543586,200,1.9650863342616698,2.354642334259437
3036,23036,0.19758660111543586,200,1.0562710704498446,2.964001162419272
3037,23037,0.19758660111543586,200,1.3457516334013158,2.831008162564661
3038,23038,0.19758660111543586,200,1.6176679984777778,2.640946391081864
3039,23039,0.19758660111543586,200,1.169264912148602,2.8977578264996446
3040,23040,0.19758660111543586,200,1.3139602868112876,2.8187831459559294
3041,23041,0.19758660111543586,200,1.3301438400581067,2.8428069808877066
3042,23042,0.19758660111543586,200,1.3776248241102789,2.83941172111006
3043,23043,0.19758660111543586,200,1.9976498182839766,2.415104053657774
3044,23044,0.19758660111543586,200,1.1212177856925378,2.9509483563761263
3045,23045,0.19758660111543586,200,1.7312221253571,2.6029708641709113
3046,23046,0.19758660111543586,200,1.0757305453772847,2.955107256705917
3047,23047,0.19758660111543586,200,1.5990455075456693,2.6924385592115523
3048,23048,0.19758660111543586,200,1.543388701210593,2.7437943650726706
3049,23049,0.19758660111543586,200,1.8362758176015521,2.52813128453229
3050,23050,0.19758660111543586,200,2.2052324248295174,2.229181009531726
3051,23051,0.19758660111543586,200,1.3947951816477988,2.808926182371801
3052,23052,0.19758660111543586,200,1.067758568682842,2.9430963944748365
3053,23053,0.19758660111543586,200,1.8586960591998172,2.464659507603485
3054,23054,0.19758660111543586,200,1.51831451712604,2.7428373509382427
3055,23055,0.19758660111543586,200,1.540973040493658,2.6803420369265294
3056,23056,0.19758660111543586,200,1.6520138293765902,2.656661191058896
3057,23057,0.19758660111543586,200,1.196143183270211,2.8914196347108114
3058,23058,0.19758660111543586,200,1.1368079433620493,2.914744905240345
3059,23059,0.19758660111543586,200,1.6288910541664219,2.7220360393819805
3060,23060,0.19758660111543586,200,1.871650472929614,2.5163111210145814
3061,23061,0.19758660111543586,200,1.546791920762649,2.7455543006313787
3062,23062,0.19758660111543586,200,1.2272020079659183,2.890455665571584
3063,23063,0.19758660111543586,200,1.505258337750538,2.7494032009761535
3064,23064,0.19758660111543586,200,1.4744749469266085,2.766038443821896
3065,23065,0.19758660111543586,200,1.409729050840871,2.8248340074550846
3066,23066,0.19758660111543586,200,1.8086314244646708,2.5389227710847293
3067,23067,0.19758660111543586,200,2.107275897575289,2.2926509511119892
3068,23068,0.19758660111543586,200,1.6708291340164183,2.6513414931305066
3069,23069,0.19758660111543586,200,1.967430061213901,2.389815367015946
3070,23070,0.19758660111543586,200,1.2034236522665782,2.9016522570572625
3071,23071,0.19758660111543586,200,1.1985382237836346,2.9206166292633893
3072,23072,0.19758660111543586,200,1.288738435280995,2.8568840966868523
3073,23073,0.19758660111543586,200,1.5390637549781685,2.7459735055999532
3074,23074,0.19758660111543586,200,2.1459787061454905,2.21726465166015
3075,23075,0.19758660111543586,200,1.72252061796699,2.6102745834399226
